Case ID, Event ID, Activity, Timestamp, Resource, Cost
1, 0, Customer has a problem, 05/09/2021 22:36:39, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
1, 1, Get problem description, 05/09/2021 22:36:39, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
1, 2, Get problem description, 05/09/2021 22:36:39, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
1, 3, Ask 1st level support, 05/09/2021 22:36:44, 0x01897e027c977dd7a2440fa7f9c9cf56acdf1846, 20000000000
1, 4, Ask 1st level support, 05/09/2021 22:36:44, 0x01897e027c977dd7a2440fa7f9c9cf56acdf1846, 20000000000
1, 5, Ask 2d level support, 05/09/2021 22:36:47, 0xa5372458d0f2563a1f5ce3b12957024443d2f3be, 20000000000
1, 6, Ask developer, 05/09/2021 22:36:49, 0x71655c0ce5a053c9526edbb636e920f3777bff98, 20000000000
1, 7, Ask developer - form 665323258917, 05/09/2021 22:36:49, 0x71655c0ce5a053c9526edbb636e920f3777bff98, 20000000000
1, 8, Provide feedback for 2nd level support, 05/09/2021 22:36:49, 0xe72fb3963c75c88dcc0807b816b0f815bd15b2c1, 20000000000
1, 9, Provide feedback for 1st level support, 05/09/2021 22:36:52, 0x71655c0ce5a053c9526edbb636e920f3777bff98, 20000000000
1, 10, Provide feedback for account manager, 05/09/2021 22:36:54, 0xa5372458d0f2563a1f5ce3b12957024443d2f3be, 20000000000
1, 11, Explain solution, 05/09/2021 22:36:55, 0x01897e027c977dd7a2440fa7f9c9cf56acdf1846, 20000000000
2, 12, Customer has a problem, 05/09/2021 22:36:57, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
2, 13, Customer has a problem - form 619790181048, 05/09/2021 22:36:57, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
2, 14, Get problem description, 05/09/2021 22:36:57, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
2, 15, Get problem description - form 849291510232, 05/09/2021 22:36:57, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
2, 16, Ask 1st level support, 05/09/2021 22:37:01, 0x01897e027c977dd7a2440fa7f9c9cf56acdf1846, 20000000000
2, 17, Ask 1st level support - form 677777713578, 05/09/2021 22:37:01, 0x01897e027c977dd7a2440fa7f9c9cf56acdf1846, 20000000000
2, 18, Ask 2d level support, 05/09/2021 22:37:03, 0xa5372458d0f2563a1f5ce3b12957024443d2f3be, 20000000000
2, 19, Ask developer, 05/09/2021 22:37:05, 0x71655c0ce5a053c9526edbb636e920f3777bff98, 20000000000
2, 20, Provide feedback for 2nd level support, 05/09/2021 22:37:06, 0xe72fb3963c75c88dcc0807b816b0f815bd15b2c1, 20000000000
2, 21, Provide feedback for 1st level support, 05/09/2021 22:37:07, 0x71655c0ce5a053c9526edbb636e920f3777bff98, 20000000000
2, 22, Provide feedback for account manager, 05/09/2021 22:37:10, 0xa5372458d0f2563a1f5ce3b12957024443d2f3be, 20000000000
2, 23, Explain solution, 05/09/2021 22:37:11, 0x01897e027c977dd7a2440fa7f9c9cf56acdf1846, 20000000000
3, 24, Customer has a problem, 05/09/2021 22:37:12, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
3, 25, Get problem description, 05/09/2021 22:37:13, 0x0db8ba2ff7ff4cc0e2c08c05471e24c220163bdb, 20000000000
