Case ID, Event ID, Activity, Timestamp, Resource, Cost
7, 48, Get problem description, 05/09/2021 16:09:10, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
7, 49, Explain solution, 05/09/2021 16:09:13, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
8, 50, Ask 1st level support, 05/09/2021 16:09:18, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
8, 51, Ask 2d level support, 05/09/2021 16:09:20, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
8, 52, Ask 2d level support - form 722537860955, 05/09/2021 16:09:20, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
8, 53, Provide feedback for 1st level support, 05/09/2021 16:09:24, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
8, 54, Provide feedback for account manager, 05/09/2021 16:09:25, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
8, 55, Explain solution, 05/09/2021 16:09:26, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
9, 56, Explain solution, 05/09/2021 16:09:31, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
10, 57, Customer has a problem, 05/09/2021 16:09:32, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
10, 58, Get problem description, 05/09/2021 16:09:33, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
10, 59, Ask 1st level support, 05/09/2021, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
10, 60, Ask 2d level support, 05/09/2021 16:09:38, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
10, 61, Ask 2d level support, 05/09/2021 16:09:38, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
10, 62, Provide feedback for 1st level support, 05/09/2021 16:09:42, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
10, 63, Provide feedback for 1st level support, 05/09/2021 16:09:42, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
10, 64, Provide feedback for account manager, 05/09/2021 16:09:43, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
10, 65, Explain solution, 05/09/2021 16:09:45, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
11, 66, Customer has a problem, 05/09/2021 16:09:46, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
11, 67, Get problem description, 05/09/2021 16:09:47, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
11, 68, Explain solution, 05/09/2021 16:09:49, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
11, 69, Explain solution, 05/09/2021 16:09:49, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
12, 70, Customer has a problem, 05/09/2021 16:09:51, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
12, 71, Customer has a problem - form 501247988453, 05/09/2021 16:09:51, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
12, 72, Get problem description, 05/09/2021 16:09:51, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
12, 73, Ask 1st level support, 05/09/2021 16:09:55, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
12, 74, Ask 1st level support - form 778011328326, 05/09/2021 16:09:55, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
12, 75, Ask 2d level support, 05/09/2021 16:09:57, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
12, 76, Ask 2d level support, 05/09/2021 16:09:57, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
12, 77, Provide feedback for 1st level support, 05/09/2021 16:10:01, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
12, 78, Provide feedback for account manager, 05/09/2021 16:10:04, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
12, 79, Explain solution, 05/09/2021 16:10:05, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
13, 80, Customer has a problem, 05/09/2021 16:10:07, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
13, 81, Ask 1st level support, 05/09/2021 16:10:11, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
13, 82, Ask 1st level support - form 866599680217, 05/09/2021 16:10:11, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
13, 83, Ask developer, 05/09/2021 16:10:15, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
13, 84, Provide feedback for 2nd level support, 05/09/2021 16:10:15, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
13, 85, Provide feedback for 1st level support, 05/09/2021 16:10:17, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
13, 86, Provide feedback for account manager, 05/09/2021 16:10:19, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
13, 87, Explain solution, 05/09/2021 16:10:21, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
14, 88, Customer has a problem, 05/09/2021 16:10:22, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
14, 89, Ask 2d level support, 05/09/2021 16:10:28, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
14, 90, Ask developer, 05/09/2021 16:10:30, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
14, 91, Provide feedback for 2nd level support, 05/09/2021 16:10:30, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
14, 92, Provide feedback for 1st level support, 05/09/2021 16:10:32, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
14, 93, Provide feedback for account manager, 05/09/2021 16:10:34, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
14, 94, Explain solution, 05/09/2021, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
15, 95, Customer has a problem, 05/09/2021 16:10:36, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
15, 96, Get problem description, 05/09/2021 16:10:37, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
15, 97, Get problem description, 05/09/2021 16:10:37, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
15, 98, Ask 1st level support, 05/09/2021 16:10:41, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
15, 99, Ask 1st level support - form 589179941719, 05/09/2021 16:10:41, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
15, 100, Ask 2d level support, 05/09/2021 16:10:43, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
15, 101, Ask developer, 05/09/2021 16:10:45, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
15, 102, Provide feedback for 2nd level support, 05/09/2021 16:10:45, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
15, 103, Provide feedback for 2nd level support - form 539263369861, 05/09/2021 16:10:45, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
15, 104, Provide feedback for 1st level support, 05/09/2021 16:10:47, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
15, 105, Provide feedback for account manager, 05/09/2021 16:10:49, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
15, 106, Explain solution, 05/09/2021 16:10:51, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
16, 107, Customer has a problem, 05/09/2021 16:10:52, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
16, 108, Customer has a problem - form 193354269283, 05/09/2021 16:10:52, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
16, 109, Get problem description, 05/09/2021 16:10:53, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
16, 110, Get problem description - form 156040374676, 05/09/2021 16:10:53, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
16, 111, Explain solution, 05/09/2021 16:10:55, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
16, 112, Explain solution - form 39118416928, 05/09/2021 16:10:55, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
17, 113, Customer has a problem, 05/09/2021 16:10:57, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
17, 114, Get problem description, 05/09/2021 16:10:57, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
17, 115, Get problem description - form 956873593887, 05/09/2021 16:10:57, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
17, 116, Ask 1st level support, 05/09/2021 16:11:01, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
17, 117, Ask 1st level support - form 118775614034, 05/09/2021 16:11:01, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
17, 118, Ask 2d level support, 05/09/2021 16:11:03, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
17, 119, Ask 2d level support - form 431712810192, 05/09/2021 16:11:03, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
17, 120, Ask developer, 05/09/2021 16:11:05, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
17, 121, Provide feedback for 2nd level support, 05/09/2021 16:11:06, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
17, 122, Provide feedback for 1st level support, 05/09/2021 16:11:07, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
17, 123, Provide feedback for account manager, 05/09/2021 16:11:09, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
17, 124, Explain solution, 05/09/2021 16:11:11, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
18, 125, Get problem description, 05/09/2021 16:11:13, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
18, 126, Get problem description, 05/09/2021 16:11:13, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
18, 127, Ask 1st level support, 05/09/2021 16:11:16, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
18, 128, Ask 2d level support, 05/09/2021 16:11:18, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
18, 129, Ask 2d level support - form 924433864069, 05/09/2021 16:11:18, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
18, 130, Ask developer, 05/09/2021 16:11:20, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
18, 131, Provide feedback for 2nd level support, 05/09/2021 16:11:21, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
18, 132, Provide feedback for 1st level support, 05/09/2021 16:11:22, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
18, 133, Provide feedback for account manager, 05/09/2021 16:11:25, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
18, 134, Explain solution, 05/09/2021 16:11:26, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
19, 135, Customer has a problem, 05/09/2021 16:11:27, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
19, 136, Customer has a problem, 05/09/2021 16:11:27, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
19, 137, Get problem description, 05/09/2021 16:11:28, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
19, 138, Get problem description, 05/09/2021 16:11:28, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
19, 139, Ask 1st level support, 05/09/2021 16:11:31, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
19, 140, Ask 1st level support, 05/09/2021 16:11:31, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
19, 141, Ask 2d level support, 05/09/2021 16:11:33, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
19, 142, Provide feedback for 1st level support, 05/09/2021 16:11:37, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
19, 143, Provide feedback for account manager, 05/09/2021 16:11:39, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
19, 144, Explain solution, 05/09/2021 16:11:41, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
20, 145, Customer has a problem, 05/09/2021 16:11:43, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
20, 146, Get problem description, 05/09/2021 16:11:43, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
20, 147, Explain solution, 05/09/2021 16:11:46, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
21, 148, Customer has a problem, 05/09/2021 16:11:48, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
21, 149, Get problem description, 05/09/2021 16:11:48, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
21, 150, Ask 1st level support, 16:11:52, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
21, 151, Ask 2d level support, 05/09/2021 16:11:54, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
21, 152, Ask developer, 05/09/2021 16:11:56, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
21, 153, Provide feedback for 2nd level support, 05/09/2021 16:11:56, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
21, 154, Provide feedback for 1st level support, 05/09/2021 16:11:58, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
21, 155, Provide feedback for account manager, 05/09/2021 16:12:00, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
22, 156, Customer has a problem, 05/09/2021 16:12:02, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
22, 157, Get problem description, 05/09/2021 16:12:03, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
22, 158, Get problem description - form 178202665075, 05/09/2021 16:12:03, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
22, 159, Ask 1st level support, 05/09/2021 16:12:06, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
22, 160, Ask 2d level support, 05/09/2021 16:12:08, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
22, 161, Ask 2d level support, 05/09/2021 16:12:08, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
22, 162, Ask developer, 05/09/2021 16:12:10, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
22, 163, Provide feedback for 1st level support, 05/09/2021 16:12:12, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
22, 164, Provide feedback for account manager, 05/09/2021 16:12:14, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
22, 165, Explain solution, 05/09/2021 16:12:15, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
23, 166, Customer has a problem, 05/09/2021 16:12:16, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
23, 167, Get problem description, 05/09/2021 16:12:17, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
23, 168, Explain solution, 05/09/2021 16:12:19, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
24, 169, Customer has a problem, 05/09/2021 16:12:21, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
24, 170, Get problem description, 05-09-2021 16.12.21, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
24, 171, Ask 1st level support, 05/09/2021 16:12:25, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
24, 172, Ask 1st level support, 05/09/2021 16:12:25, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
24, 173, Provide feedback for 1st level support, 05/09/2021 16:12:32, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
24, 174, Provide feedback for account manager, 05/09/2021 16:12:34, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
24, 175, Explain solution, 05/09/2021 16:12:36, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
25, 176, Customer has a problem, 05/09/2021 16:12:37, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
25, 177, Get problem description, 16:12:38, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
25, 178, Ask 1st level support, 05/09/2021 16:12:41, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
25, 179, Ask 2d level support, 05/09/2021 16:12:44, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
25, 180, Provide feedback for 1st level support, 05/09/2021 16:12:48, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
25, 181, Provide feedback for account manager, 05/09/2021 16:12:51, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
26, 182, Get problem description, 05/09/2021 16:12:54, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
26, 183, Ask 1st level support, 05/09/2021 16:12:58, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
26, 184, Ask developer, 05/09/2021 16:13:02, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
26, 185, Provide feedback for 1st level support, 05/09/2021 16:13:04, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
26, 186, Provide feedback for account manager, 05/09/2021 16:13:06, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
26, 187, Explain solution, 05/09/2021 16:13:07, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
27, 188, Customer has a problem, 05/09/2021 16:13:08, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
27, 189, Get problem description, 05/09/2021 16:13:09, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
27, 190, Ask 1st level support, 05/09/2021 16:13:13, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
27, 191, Ask 1st level support, 05/09/2021 16:13:13, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
27, 192, Ask 2d level support, 05/09/2021 16:13:15, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
27, 193, Ask 2d level support, 05/09/2021 16:13:15, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
27, 194, Provide feedback for 1st level support, 05/09/2021 16:13:18, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
27, 195, Provide feedback for 1st level support - form 1089672585624, 05/09/2021 16:13:18, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
27, 196, Provide feedback for account manager, 05/09/2021 16:13:20, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
27, 197, Explain solution, 05/09/2021 16:13:21, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
28, 198, Get problem description, 05/09/2021 16:13:23, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
28, 199, Get problem description, 05/09/2021 16:13:23, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
28, 200, Explain solution, 05/09/2021 16:13:26, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
29, 201, Customer has a problem, 05/09/2021 16:13:28, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
29, 202, Get problem description, 05/09/2021 16:13:28, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
29, 203, Explain solution, 05/09/2021 16:13:31, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
30, 204, Customer has a problem, 05/09/2021 16:13:32, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
30, 205, Customer has a problem - form 777216959789, 05/09/2021 16:13:32, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
30, 206, Get problem description, 05/09/2021 16:13:33, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
30, 207, Get problem description - form 1068562658464, 05/09/2021 16:13:33, 0x18a1e642f6e984d3a7736f4ce0484488417fb85e, 20000000000
30, 208, Ask 1st level support, 05/09/2021 16:13:36, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
30, 209, Ask 2d level support, 05/09/2021 16:13:38, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
30, 210, Ask 2d level support - form 88808571450, 05/09/2021 16:13:38, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
30, 211, Ask developer, 05/09/2021 16:13:40, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
30, 212, Provide feedback for 2nd level support, 05/09/2021 16:13:41, 0x77c615cc8942329cb176e56ff0de2f042c72fc20, 20000000000
30, 213, Provide feedback for 1st level support, 05/09/2021 16:13:43, 0x47b9f0f61dbeb1079ac8dc74f972249817f13381, 20000000000
30, 214, Provide feedback for account manager, 05/09/2021 16:13:45, 0x66780e322f8157bf10c9827bb3ba9669dd8c8982, 20000000000
30, 215, Explain solution, 05/09/2021 16:13:47, 0xe824a2b99ebe304833476a8cf7bf74d50399c2c4, 20000000000
