Case ID, Event ID, Activity, Timestamp, Resource, Cost
9, 41, Explain solution, 06/05/2021 16:31:36, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
10, 42, Customer has a problem, 06/05/2021 16:31:37, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
10, 43, Explain solution, 06/05/2021 16:31:40, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
11, 44, Customer has a problem, 06/05/2021 16:31:41, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
11, 45, Get problem description, 06/05/2021 16:31:42, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
11, 46, Explain solution, 06/05/2021 16:31:45, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
12, 47, Customer has a problem, 06/05/2021 16:31:47, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
12, 48, Ask 1st level support, 06/05/2021 16:31:51, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
12, 49, Ask 2d level support, 06/05/2021 16:31:53, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
12, 50, Provide feedback for 1st level support, 06/05/2021 16:31:57, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
12, 51, Provide feedback for account manager, 06/05/2021 16:31:59, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
12, 52, Explain solution, 05/06/2021 16:32:01, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
13, 53, Customer has a problem, 06/05/2021 16:32:02, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
13, 54, Get problem description, 06/05/2021 16:32:03, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
13, 55, Explain solution, 06/05/2021 16:32:06, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
14, 56, Customer has a problem, 06/05/2021 16:32:07, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
14, 57, Get problem description, 06/05/2021 16:32:08, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
14, 58, Explain solution, 06/05/2021 16:32:11, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
15, 59, Customer has a problem, 06/05/2021 16:32:13, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
15, 60, Get problem description, 06/05/2021 16:32:14, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
15, 61, Ask 1st level support, 06/05/2021 16:32:17, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
15, 62, Ask 2d level support, 06/05/2021 16:32:20, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
15, 63, Provide feedback for 1st level support, 06/05/2021 16:32:24, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
15, 64, Provide feedback for account manager, 06/05/2021 16:32:26, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
15, 65, Explain solution, 06/05/2021 16:32:28, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
16, 66, Customer has a problem, 06/05/2021 16:32:30, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
16, 67, Explain solution, 06/05/2021 16:32:33, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
17, 68, Get problem description, 06/05/2021 16:32:35, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
17, 69, Explain solution, 06/05/2021 16:32:38, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
18, 70, Get problem description, 06/05/2021 16:32:40, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
18, 71, Explain solution, 05/06/2021 16:32:43, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
19, 72, Customer has a problem, 06/05/2021 16:32:44, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
19, 73, Get problem description, 06/05/2021 16:32:45, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
20, 74, Customer has a problem, 06/05/2021 16:32:50, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
20, 75, Ask 1st level support, 06/05/2021 16:32:54, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
20, 76, Ask 2d level support, 06/05/2021 16:32:56, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
20, 77, Ask developer, 06/05/2021 16:32:58, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
20, 78, Provide feedback for 2nd level support, 06/05/2021 16:32:59, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
20, 79, Provide feedback for 1st level support, 06/05/2021 16:33:01, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
20, 80, Provide feedback for account manager, 06/05/2021 16:33:03, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
20, 81, Explain solution, 06/05/2021 16:33:04, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
21, 82, Customer has a problem, 06/05/2021 16:33:05, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
21, 83, Ask 1st level support, 06/05/2021 16:33:09, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
21, 84, Ask 2d level support, 06/05/2021 16:33:12, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
21, 85, Provide feedback for account manager, 06/05/2021 16:33:19, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
21, 86, Explain solution, 06/05/2021 16:33:20, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
22, 87, Customer has a problem, 05/06/2021 16:33:22, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
22, 88, Get problem description, 06/05/2021 16:33:22, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
22, 89, Explain solution, 06/05/2021 16:33:25, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
23, 90, Customer has a problem, 06/05/2021 16:33:27, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
24, 91, Customer has a problem, 06/05/2021 16:33:32, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
24, 92, Explain solution, 06/05/2021 16:33:35, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
25, 93, Customer has a problem, 06/05/2021 16:33:36, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
25, 94, Get problem description, 06/05/2021 16:33:37, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
25, 95, Explain solution, 06/05/2021 16:33:40, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
26, 96, Customer has a problem, 06/05/2021 16:33:41, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
26, 97, Get problem description, 06/05/2021 16:33:42, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
26, 98, Ask 1st level support, 06/05/2021 16:33:45, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
26, 99, Ask 2d level support, 06/05/2021 16:33:48, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
26, 100, Ask developer, 06/05/2021 16:33:49, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
26, 101, Provide feedback for 2nd level support, 06/05/2021 16:33:50, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
26, 102, Provide feedback for 1st level support, 06/05/2021 16:33:52, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
26, 103, Explain solution, 06/05/2021 16:33:56, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
27, 104, Customer has a problem, 06/05/2021 16:33:57, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
27, 105, Get problem description, 06/05/2021 16:33:58, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
27, 106, Explain solution, 06/05/2021 16:34:01, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
28, 107, Customer has a problem, 06/05/2021 16:34:02, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
28, 108, Get problem description, 06/05/2021 16:34:03, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
28, 109, Ask 1st level support, 06/05/2021 16:34:07, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
28, 110, Ask 2d level support, 06/05/2021 16:34:09, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
28, 111, Provide feedback for 1st level support, 06/05/2021 16:34:13, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
28, 112, Provide feedback for account manager, 06/05/2021 16:34:15, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
28, 113, Explain solution, 06/05/2021 16:34:17, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
29, 114, Customer has a problem, 06/05/2021 16:34:19, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
29, 115, Get problem description, 06/05/2021 16:34:20, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
29, 116, Ask 1st level support, 06/05/2021 16:34:23, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
29, 117, Ask 2d level support, 06/05/2021 16:34:25, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
29, 118, Ask developer, 06/05/2021 16:34:27, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
29, 119, Provide feedback for 2nd level support, 06/05/2021 16:34:28, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
29, 120, Provide feedback for 1st level support, 06/05/2021 16:34:30, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
29, 121, Provide feedback for account manager, 06/05/2021 16:34:32, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
29, 122, Explain solution, 06/05/2021 16:34:34, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
30, 123, Customer has a problem, 06/05/2021 16:34:35, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
30, 124, Get problem description, 06/05/2021 16:34:36, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
31, 125, Customer has a problem, 06/05/2021 16:34:40, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
31, 126, Ask 2d level support, 06/05/2021 16:34:46, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
31, 127, Provide feedback for 1st level support, 06/05/2021 16:34:49, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
31, 128, Provide feedback for account manager, 06/05/2021 16:34:52, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
31, 129, Explain solution, 06/05/2021 16:34:54, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
32, 130, Customer has a problem, 06/05/2021 16:34:56, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
32, 131, Ask 1st level support, 06/05/2021 16:34:59, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
32, 132, Ask 2d level support, 06/05/2021 16:35:02, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
32, 133, Ask developer, 06/05/2021 16:35:04, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
32, 134, Provide feedback for 2nd level support, 06/05/2021 16:35:04, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
32, 135, Provide feedback for 1st level support, 06/05/2021 16:35:06, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
32, 136, Provide feedback for account manager, 06/05/2021 16:35:08, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
32, 137, Explain solution, 06/05/2021 16:35:10, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
33, 138, Customer has a problem, 06/05/2021 16:35:11, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
33, 139, Get problem description, 06/05/2021 16:35:12, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
33, 140, Ask 1st level support, 06/05/2021 16:35:15, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
33, 141, Ask 2d level support, 06/05/2021 16:35:17, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
33, 142, Provide feedback for 1st level support, 06/05/2021 16:35:21, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
33, 143, Provide feedback for account manager, 06/05/2021 16:35:24, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
33, 144, Explain solution, 06/05/2021 16:35:26, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
34, 145, Get problem description, 06/05/2021 16:35:28, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
34, 146, Ask 1st level support, 06/05/2021 16:35:32, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
34, 147, Ask 2d level support, 05/06/2021 16:35:34, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
34, 148, Provide feedback for 1st level support, 06/05/2021 16:35:37, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
34, 149, Provide feedback for account manager, 06/05/2021 16:35:40, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
34, 150, Explain solution, 06/05/2021 16:35:42, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
35, 151, Customer has a problem, 06/05/2021 16:35:44, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
35, 152, Get problem description, 05/06/2021 16:35:44, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
35, 153, Ask 1st level support, 05/06/2021 16:35:48, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
35, 154, Ask 2d level support, 06/05/2021 16:35:50, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
35, 155, Ask developer, 06/05/2021 16:35:52, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
35, 156, Provide feedback for 2nd level support, 06/05/2021 16:35:52, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
35, 157, Provide feedback for 1st level support, 06/05/2021 16:35:54, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
35, 158, Provide feedback for account manager, 06/05/2021 16:35:56, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
35, 159, Explain solution, 06/05/2021 16:35:58, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
36, 160, Customer has a problem, 06/05/2021 16:35:59, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
36, 161, Get problem description, 06/05/2021 16:36:00, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
37, 162, Customer has a problem, 06/05/2021 16:36:04, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
37, 163, Get problem description, 06/05/2021 16:36:05, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
37, 164, Ask 1st level support, 06/05/2021 16:36:08, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
37, 165, Ask 2d level support, 06/05/2021 16:36:11, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
37, 166, Ask developer, 06/05/2021 16:36:13, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
37, 167, Provide feedback for 2nd level support, 06/05/2021 16:36:13, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
37, 168, Provide feedback for 1st level support, 06/05/2021 16:36:15, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
37, 169, Explain solution, 06/05/2021 16:36:19, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
38, 170, Get problem description, 06/05/2021 16:36:21, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
38, 171, Ask 1st level support, 06/05/2021 16:36:24, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
38, 172, Ask 2d level support, 06/05/2021 16:36:27, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
38, 173, Provide feedback for 1st level support, 06/05/2021 16:36:31, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
38, 174, Provide feedback for account manager, 06/05/2021 16:36:33, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
38, 175, Explain solution, 05/06/2021 16:36:35, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
39, 176, Customer has a problem, 06/05/2021 16:36:37, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
39, 177, Ask 1st level support, 06/05/2021 16:36:41, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
39, 178, Ask 2d level support, 06/05/2021 16:36:43, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
39, 179, Ask developer, 06/05/2021 16:36:45, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
39, 180, Provide feedback for 2nd level support, 06/05/2021 16:36:46, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
39, 181, Provide feedback for 1st level support, 06/05/2021 16:36:48, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
39, 182, Explain solution, 06/05/2021 16:36:51, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
40, 183, Customer has a problem, 06/05/2021 16:36:52, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
40, 184, Explain solution, 06/05/2021 16:36:56, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
41, 185, Customer has a problem, 06/05/2021 16:36:58, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
41, 186, Ask 1st level support, 06/05/2021 16:37:02, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
41, 187, Ask 2d level support, 06/05/2021 16:37:04, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
41, 188, Provide feedback for 1st level support, 06/05/2021 16:37:08, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
41, 189, Provide feedback for account manager, 06/05/2021 16:37:11, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
41, 190, Explain solution, 06/05/2021 16:37:13, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
42, 191, Get problem description, 06/05/2021 16:37:15, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
42, 192, Ask 1st level support, 06/05/2021 16:37:19, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
42, 193, Ask 2d level support, 06/05/2021 16:37:21, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
42, 194, Ask developer, 06/05/2021 16:37:23, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
42, 195, Provide feedback for 2nd level support, 06/05/2021 16:37:23, 0x50b5049c1c745a84ad23cecd91b7d8410d036503, 20000000000
42, 196, Provide feedback for 1st level support, 06/05/2021 16:37:26, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
42, 197, Provide feedback for account manager, 06/05/2021 16:37:28, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
42, 198, Explain solution, 06/05/2021 16:37:29, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
43, 199, Customer has a problem, 05/06/2021 16:37:30, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
43, 200, Get problem description, 06/05/2021 16:37:31, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
43, 201, Ask 2d level support, 06/05/2021 16:37:37, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
43, 202, Provide feedback for 1st level support, 06/05/2021 16:37:41, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
43, 203, Provide feedback for account manager, 06/05/2021 16:37:44, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
43, 204, Explain solution, 06/05/2021 16:37:45, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
44, 205, Customer has a problem, 05/06/2021 16:37:47, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
44, 206, Get problem description, 06/05/2021 16:37:47, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
44, 207, Ask 2d level support, 06/05/2021 16:37:53, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
44, 208, Provide feedback for 1st level support, 06/05/2021 16:37:57, 0x91adb5fb24c32caa848ed5b8fafac3718c441e4f, 20000000000
44, 209, Provide feedback for account manager, 06/05/2021 16:38:00, 0xec90a0a02da7ec5b7957110b4abc9337c0a4fa9b, 20000000000
44, 210, Explain solution, 06/05/2021 16:38:02, 0x8e27a8044ea0ba2c9548d5efd52cc0faeafdbc28, 20000000000
45, 211, Customer has a problem, 06/05/2021 16:38:04, 0xb918e0175e90f718c94a5a1b1035f4abb50a84c1, 20000000000
